name,reviews_username,reviews_rating,user_sentiment
Tostitos Bite Size Tortilla Chips,donna,5,Positive
Tostitos Bite Size Tortilla Chips,trisha,5,Positive
Tostitos Bite Size Tortilla Chips,trisha,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,erin,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,manny,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,sam1,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,mikeh,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,robert,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,staci,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,helen,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,no nickname,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,frank,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,diane,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,disappointed customer,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,scott,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,bert,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,pammy,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,mack,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,brian,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,karen1,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,meredith,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,bryan,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,kyle,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,thai,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,island girl,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,cowboy,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,nami,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,robby,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,jayjay,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,momofthree,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,meme,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,trina,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,janice,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,laura,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,stacey,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,dave,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,todd,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,gary,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,tony1,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,helen,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,meredith,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,anthony,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,nanc,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,janice,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,staci,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,rosie,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,jayjay,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,thai,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,cowboy,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,kyle,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,mack,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,gary,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,island girl,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,dave,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,trina,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,bryan,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,pammy,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,nami,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,robert,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,mikeh,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,karen1,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,todd,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,no nickname,1,Positive
Nexxus Exxtra Gel Style Creation Sculptor,rosie,1,Negative
Nexxus Exxtra Gel Style Creation Sculptor,sissy,2,Negative
Nexxus Exxtra Gel Style Creation Sculptor,melissa,2,Positive
Nexxus Exxtra Gel Style Creation Sculptor,sissy,2,Negative
Nexxus Exxtra Gel Style Creation Sculptor,eric,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,cannon,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,cindy,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,frenchy,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,prtldy,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,donna,5,Negative
Nexxus Exxtra Gel Style Creation Sculptor,prtldy,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,frenchy,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,cannon,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,Anonymous,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,cindy,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,cannon,5,Positive
Nexxus Exxtra Gel Style Creation Sculptor,prtldy,5,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,momof2,1,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,kaye,3,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,jenn,3,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,abby,4,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,carrie,5,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,alexis,5,Negative
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,missy,5,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,tony,5,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,crystal,5,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,coco,5,Positive
Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,mary,5,Negative
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",joem,4,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",jack,4,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",tiff,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",julie,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",anita,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",chrissy,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",granny,5,Negative
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",charlie,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",lisa,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",bert,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",robin,5,Positive
"Caress Moisturizing Body Bar Natural Silk, 4.75oz",nate,5,Positive
Feit 60-Watt A19 Gu24 Base Led Light Bulb - Soft White,mike,1,Negative
Feit 60-Watt A19 Gu24 Base Led Light Bulb - Soft White,dave,1,Positive
Feit 60-Watt A19 Gu24 Base Led Light Bulb - Soft White,raul,1,Negative
Feit 60-Watt A19 Gu24 Base Led Light Bulb - Soft White,chris,2,Positive
Yes To Grapefruit Rejuvenating Body Wash,sheila,1,Positive
Yes To Grapefruit Rejuvenating Body Wash,jilly,4,Positive
Yes To Grapefruit Rejuvenating Body Wash,patty,5,Positive
Vaseline Intensive Care Healthy Hands Stronger Nails,jojo,4,Positive
Vaseline Intensive Care Healthy Hands Stronger Nails,linda,5,Negative
Vaseline Intensive Care Healthy Hands Stronger Nails,claudia,5,Positive
Vaseline Intensive Care Healthy Hands Stronger Nails,annie,5,Positive
Vaseline Intensive Care Healthy Hands Stronger Nails,batman,5,Positive
Vaseline Intensive Care Healthy Hands Stronger Nails,diane,5,Positive
Vaseline Intensive Care Healthy Hands Stronger Nails,mimi,5,Positive
Vaseline Intensive Care Healthy Hands Stronger Nails,Anonymous,5,Positive
Alex Cross (dvdvideo),david,2,Positive
Alex Cross (dvdvideo),fluffy,4,Positive
Alex Cross (dvdvideo),angie,4,Positive
Alex Cross (dvdvideo),radicxs2,4,Positive
Alex Cross (dvdvideo),jason,4,Positive
Alex Cross (dvdvideo),wendy,4,Positive
Alex Cross (dvdvideo),jonathan,5,Positive
Alex Cross (dvdvideo),mrsb,5,Negative
Alex Cross (dvdvideo),sandra,5,Positive
Alex Cross (dvdvideo),princess,5,Positive
Alex Cross (dvdvideo),cricket,5,Positive
Alex Cross (dvdvideo),momof3,5,Positive
Alex Cross (dvdvideo),charlie,5,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,steph,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,pepper,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,baker,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,princess,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,lori,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,libby,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,cool,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,cool,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,holly15,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,kate,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,ruby,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,pepper,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,steph,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,annie,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,disappointed customer,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,brittany,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,itsme,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,susan1,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,grace,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,jill,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,kate,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,holly15,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,stacy,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,grace,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,brittany,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,itsme,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,susan1,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,disappointed customer,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,annie,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,libby,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,baker,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,ruby,1,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,princess,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,cool,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,cool,1,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,skeeter,2,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,skeeter,2,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,bean,3,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,izzy,3,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,bean,3,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,izzy,3,Negative
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,katy,4,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,katy,4,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,lauren,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,maureen,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,christa,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,jerri,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,stacey,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,andrea,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,Anonymous,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,sassy,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,april,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,kelly,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,sandy,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,stacey,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,jerri,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,maureen,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,jenn,5,Positive
Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,joey,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,katy,4,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,tina,4,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,jenn,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,joshua,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,bill,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,mary,5,Negative
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,paul,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,mickey,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,donna,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,amazing,5,Positive
Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks,joseph,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,jenny,4,Positive
Bisquick Original Pancake And Baking Mix - 40oz,walt,4,Negative
Bisquick Original Pancake And Baking Mix - 40oz,lisa,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,nina,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,marsha,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,none,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,happy,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,wendy,5,Negative
Bisquick Original Pancake And Baking Mix - 40oz,andrea,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,grandma,5,Negative
Bisquick Original Pancake And Baking Mix - 40oz,jojo,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,cyndi,5,Negative
Bisquick Original Pancake And Baking Mix - 40oz,donna,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,nanna,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,jojo,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,kaye,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,patty,5,Positive
Bisquick Original Pancake And Baking Mix - 40oz,karen,5,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,primoconcept,1,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,jimmy,1,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,jackie,1,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,princess,1,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,steve,1,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,jerry,2,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,joan,2,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,mark,2,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,renee,2,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,jake,2,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,danny,2,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,thomas,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,mikey,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,king,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,viewer,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,drew,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,kiki,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,thatguy,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,jeff,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,jeff,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,mike,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,squeak,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,tony1,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,mark,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,bruce,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,movieguru,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,bobby,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,1943,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,scott,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,george08,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,paula,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,chips,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,paul,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,rick,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,paul,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,moviegoer,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,chuck,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,frank,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,victor,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,junior,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,zippy,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,andy,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,angie,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,thomas,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,charlie,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,steph,3,Negative
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,vicki,3,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,karen,4,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,steveo,4,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,nick,4,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,mike,4,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,andy,4,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,mike,4,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,steve,4,Positive
Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,andrew,4,Positive
